date,user_id,user_type,group,converted
20.03.2023,202705,old,control,0
20.03.2023,208989,old,control,0
20.03.2023,200786,old,treatment,0
20.03.2023,210562,old,treatment,0
20.03.2023,206115,old,control,1
20.03.2023,201125,old,control,0
20.03.2023,201001,old,control,0
20.03.2023,205337,old,control,0
20.03.2023,208779,new,control,0
20.03.2023,207209,old,control,0
20.03.2023,207283,old,control,0
20.03.2023,206390,old,treatment,0
20.03.2023,203223,new,control,0
20.03.2023,206922,old,treatment,1
20.03.2023,205669,old,control,0
20.03.2023,203426,new,treatment,0
20.03.2023,202957,old,control,0
20.03.2023,202482,new,treatment,0
20.03.2023,205716,new,treatment,1
20.03.2023,203613,old,control,0
20.03.2023,200641,old,control,0
20.03.2023,204687,new,control,0
20.03.2023,205023,old,control,0
20.03.2023,203803,new,control,0
20.03.2023,206785,new,control,0
20.03.2023,209602,old,treatment,0
20.03.2023,205274,old,treatment,0
20.03.2023,208154,new,treatment,0
20.03.2023,209653,old,control,0
20.03.2023,209413,new,control,0
20.03.2023,207553,old,control,0
20.03.2023,202412,old,treatment,0
20.03.2023,200936,old,treatment,0
20.03.2023,205852,old,treatment,0
20.03.2023,207935,old,control,0
20.03.2023,208368,old,treatment,0
20.03.2023,206718,new,treatment,0
20.03.2023,206937,old,control,0
20.03.2023,206458,new,treatment,1
20.03.2023,202950,old,treatment,0
20.03.2023,210870,new,treatment,0
20.03.2023,201720,old,treatment,0
20.03.2023,200581,new,control,0
20.03.2023,201092,new,treatment,0
20.03.2023,207277,new,control,0
20.03.2023,201546,new,treatment,0
20.03.2023,202402,old,treatment,0
20.03.2023,202188,new,treatment,0
20.03.2023,208119,new,control,0
20.03.2023,209910,new,treatment,1
20.03.2023,206764,new,treatment,0
20.03.2023,203142,new,treatment,0
20.03.2023,210911,old,control,0
20.03.2023,201051,new,control,0
20.03.2023,207663,old,control,0
20.03.2023,200770,old,treatment,1
20.03.2023,202599,new,control,0
20.03.2023,208711,old,control,0
20.03.2023,203715,old,control,0
20.03.2023,208360,new,treatment,0
20.03.2023,208992,old,treatment,0
20.03.2023,201505,old,control,0
20.03.2023,210142,old,treatment,0
20.03.2023,207527,old,control,0
20.03.2023,200697,old,control,0
20.03.2023,200297,old,control,0
20.03.2023,203180,old,treatment,0
20.03.2023,200342,old,treatment,0
20.03.2023,206327,new,control,0
20.03.2023,201016,new,treatment,0
20.03.2023,209002,new,treatment,0
20.03.2023,209401,new,control,0
20.03.2023,205138,new,treatment,0
20.03.2023,207563,new,control,0
20.03.2023,205551,new,control,0
20.03.2023,202855,new,control,0
20.03.2023,210216,old,treatment,0
20.03.2023,206511,old,control,1
20.03.2023,208193,new,control,0
20.03.2023,200376,new,treatment,0
20.03.2023,206895,new,control,0
20.03.2023,210061,old,control,0
20.03.2023,205767,old,control,0
20.03.2023,207545,new,control,1
20.03.2023,206391,old,control,1
20.03.2023,201950,new,treatment,0
20.03.2023,206147,new,control,0
20.03.2023,205544,new,treatment,0
20.03.2023,207519,new,control,0
20.03.2023,203402,old,treatment,0
20.03.2023,202183,new,control,0
20.03.2023,200666,old,treatment,0
20.03.2023,209470,new,treatment,0
20.03.2023,210502,old,treatment,0
20.03.2023,201288,old,treatment,0
20.03.2023,202324,old,treatment,0
20.03.2023,204243,old,control,0
20.03.2023,210997,new,control,0
20.03.2023,200362,old,treatment,0
20.03.2023,209464,old,treatment,0
20.03.2023,201264,new,treatment,0
20.03.2023,205470,new,treatment,0
20.03.2023,205734,old,treatment,1
20.03.2023,203848,old,treatment,0
20.03.2023,208923,old,control,0
20.03.2023,202334,new,treatment,0
20.03.2023,203767,old,control,0
20.03.2023,207843,old,control,0
20.03.2023,211015,old,control,0
20.03.2023,202738,old,treatment,0
20.03.2023,209821,old,control,0
20.03.2023,204328,new,treatment,0
20.03.2023,208949,new,control,0
20.03.2023,207826,old,treatment,0
20.03.2023,203073,old,control,0
20.03.2023,200849,new,control,0
20.03.2023,201363,old,control,0
20.03.2023,204708,old,treatment,0
20.03.2023,202810,new,treatment,1
20.03.2023,210966,old,treatment,0
20.03.2023,207572,old,treatment,0
20.03.2023,208792,old,treatment,0
20.03.2023,200151,new,control,0
20.03.2023,202024,old,treatment,1
20.03.2023,203080,old,treatment,1
20.03.2023,210348,old,treatment,0
20.03.2023,202638,old,treatment,1
20.03.2023,205618,new,treatment,0
20.03.2023,211017,new,control,0
20.03.2023,203533,old,control,0
20.03.2023,206366,old,treatment,0
20.03.2023,202726,old,treatment,0
20.03.2023,202608,new,treatment,0
20.03.2023,204382,old,treatment,1
20.03.2023,205488,old,treatment,0
20.03.2023,203502,old,treatment,0
20.03.2023,205783,old,control,0
20.03.2023,208897,old,control,0
20.03.2023,208692,new,treatment,0
20.03.2023,200829,old,control,0
20.03.2023,200216,new,treatment,0
20.03.2023,200411,old,control,0
20.03.2023,202874,new,treatment,0
20.03.2023,208300,new,treatment,0
20.03.2023,202972,new,treatment,0
20.03.2023,206130,new,treatment,0
20.03.2023,200541,new,control,0
20.03.2023,208915,new,control,0
20.03.2023,203111,new,control,0
20.03.2023,209162,new,treatment,0
20.03.2023,206919,old,control,0
20.03.2023,209674,new,treatment,0
21.03.2023,207102,new,treatment,0
21.03.2023,200493,new,control,0
21.03.2023,207641,old,control,0
21.03.2023,204550,new,treatment,0
21.03.2023,206946,new,treatment,0
21.03.2023,204223,new,control,0
21.03.2023,205061,new,control,0
21.03.2023,204447,new,control,0
21.03.2023,204046,old,treatment,1
21.03.2023,203663,old,control,0
21.03.2023,204007,old,control,0
21.03.2023,203104,old,treatment,0
21.03.2023,201035,old,control,0
21.03.2023,210320,old,treatment,0
21.03.2023,202417,old,control,0
21.03.2023,208624,new,treatment,0
21.03.2023,200680,old,treatment,0
21.03.2023,200561,new,control,0
21.03.2023,209081,new,control,0
21.03.2023,203996,new,treatment,0
21.03.2023,206747,new,control,0
21.03.2023,206713,new,control,0
21.03.2023,201159,new,control,0
21.03.2023,205491,old,control,0
21.03.2023,207534,new,treatment,0
21.03.2023,210833,old,control,0
21.03.2023,207752,old,treatment,0
21.03.2023,206234,old,treatment,0
21.03.2023,210259,old,control,0
21.03.2023,207914,new,treatment,0
21.03.2023,204202,new,treatment,0
21.03.2023,201915,old,control,0
21.03.2023,204707,old,control,0
21.03.2023,203638,old,treatment,0
21.03.2023,207764,new,treatment,0
21.03.2023,206302,new,treatment,0
21.03.2023,204094,old,treatment,0
21.03.2023,206155,old,control,0
21.03.2023,205788,old,treatment,0
21.03.2023,207644,new,treatment,0
21.03.2023,200769,new,control,0
21.03.2023,204787,new,control,0
21.03.2023,205899,new,control,0
21.03.2023,205729,old,control,0
21.03.2023,204581,new,control,0
21.03.2023,207430,old,treatment,0
21.03.2023,201532,old,treatment,0
21.03.2023,209647,old,control,0
21.03.2023,203758,old,treatment,0
21.03.2023,203499,new,control,0
21.03.2023,208256,old,treatment,0
21.03.2023,202880,new,treatment,0
21.03.2023,201795,new,control,0
21.03.2023,208432,old,treatment,0
21.03.2023,200195,new,control,0
21.03.2023,208921,old,control,0
21.03.2023,202893,old,control,0
21.03.2023,205528,old,treatment,0
21.03.2023,207000,new,treatment,0
21.03.2023,209767,new,control,0
21.03.2023,204016,old,treatment,0
21.03.2023,205883,new,control,0
21.03.2023,209538,new,treatment,0
21.03.2023,205987,new,control,0
21.03.2023,206841,old,control,0
21.03.2023,208420,new,treatment,0
21.03.2023,203786,new,treatment,0
21.03.2023,205564,old,treatment,0
21.03.2023,201306,old,treatment,0
21.03.2023,202688,old,treatment,0
21.03.2023,206238,old,treatment,0
21.03.2023,204035,old,control,0
21.03.2023,203539,old,control,0
21.03.2023,200510,new,treatment,0
21.03.2023,208778,new,treatment,0
21.03.2023,209818,old,treatment,0
21.03.2023,201726,old,treatment,0
21.03.2023,200163,new,control,0
21.03.2023,201386,old,treatment,0
21.03.2023,208744,new,treatment,0
21.03.2023,209445,old,control,0
21.03.2023,206203,new,control,0
21.03.2023,209722,new,treatment,0
21.03.2023,202049,new,control,0
21.03.2023,206364,old,treatment,0
21.03.2023,209205,old,control,1
21.03.2023,209941,old,control,0
21.03.2023,206388,new,treatment,0
21.03.2023,210002,old,treatment,1
21.03.2023,207332,new,treatment,0
21.03.2023,205421,old,control,0
21.03.2023,206610,old,treatment,0
21.03.2023,204351,old,control,0
21.03.2023,209938,old,treatment,0
21.03.2023,201798,old,treatment,1
21.03.2023,209934,new,treatment,0
21.03.2023,205037,new,control,0
21.03.2023,210814,old,treatment,0
21.03.2023,202873,new,control,0
21.03.2023,210478,old,treatment,0
21.03.2023,209384,new,treatment,0
21.03.2023,205912,old,treatment,0
21.03.2023,208974,old,treatment,0
21.03.2023,201586,old,treatment,1
21.03.2023,208079,new,control,0
21.03.2023,202850,old,treatment,0
21.03.2023,203120,old,treatment,0
21.03.2023,207213,old,control,0
21.03.2023,204088,new,treatment,0
21.03.2023,206262,new,treatment,1
21.03.2023,201157,old,control,0
21.03.2023,205793,old,control,0
21.03.2023,202221,old,control,1
21.03.2023,202274,new,treatment,0
21.03.2023,208772,old,treatment,0
21.03.2023,200578,new,treatment,0
21.03.2023,204467,old,control,0
21.03.2023,204747,old,control,0
21.03.2023,206917,new,control,0
21.03.2023,206325,old,control,0
21.03.2023,210586,new,treatment,0
21.03.2023,205774,old,treatment,0
21.03.2023,202249,new,control,0
21.03.2023,208850,old,treatment,0
21.03.2023,202179,new,control,0
21.03.2023,201079,old,control,0
21.03.2023,207378,old,treatment,0
21.03.2023,205591,old,control,0
21.03.2023,206498,new,treatment,0
21.03.2023,206585,old,control,0
21.03.2023,207207,new,control,0
21.03.2023,202421,new,control,0
21.03.2023,202979,old,control,0
21.03.2023,200627,old,control,0
21.03.2023,206384,old,treatment,0
21.03.2023,206288,old,treatment,0
21.03.2023,210000,new,treatment,0
21.03.2023,206162,new,treatment,0
21.03.2023,202740,new,treatment,0
21.03.2023,208945,new,control,0
21.03.2023,205396,new,treatment,1
21.03.2023,205804,old,treatment,0
21.03.2023,207465,old,control,0
21.03.2023,201812,old,treatment,1
21.03.2023,209031,old,control,0
21.03.2023,206967,old,control,0
21.03.2023,203222,old,treatment,1
21.03.2023,201434,old,treatment,0
21.03.2023,202793,old,control,1
21.03.2023,207730,old,treatment,0
21.03.2023,209756,old,treatment,0
21.03.2023,210341,new,control,0
21.03.2023,200848,old,treatment,0
21.03.2023,204363,old,control,0
21.03.2023,206624,new,treatment,0
21.03.2023,204889,new,control,0
21.03.2023,204281,old,control,0
21.03.2023,207888,old,treatment,0
21.03.2023,204064,old,treatment,0
21.03.2023,209273,old,control,0
21.03.2023,208201,new,control,0
21.03.2023,205107,old,control,0
21.03.2023,208167,old,control,0
21.03.2023,203634,old,treatment,0
21.03.2023,208015,new,control,0
22.03.2023,201591,old,control,0
22.03.2023,209301,old,control,0
22.03.2023,210086,old,treatment,0
22.03.2023,204236,old,treatment,0
22.03.2023,210044,old,treatment,1
22.03.2023,202851,new,control,0
22.03.2023,203741,new,control,0
22.03.2023,208314,new,treatment,0
22.03.2023,207370,old,treatment,1
22.03.2023,202176,old,treatment,0
22.03.2023,202081,old,control,0
22.03.2023,202359,new,control,0
22.03.2023,207217,old,control,0
22.03.2023,208626,new,treatment,0
22.03.2023,201770,old,treatment,0
22.03.2023,203053,new,control,0
22.03.2023,200126,new,treatment,0
22.03.2023,201334,old,treatment,0
22.03.2023,208994,new,treatment,0
22.03.2023,210775,new,control,0
22.03.2023,206752,new,treatment,0
22.03.2023,210237,new,control,0
22.03.2023,209791,old,control,0
22.03.2023,206338,new,treatment,0
22.03.2023,201473,old,control,0
22.03.2023,209955,new,control,0
22.03.2023,206244,new,treatment,0
22.03.2023,203906,new,treatment,0
22.03.2023,208309,old,control,0
22.03.2023,200523,old,control,0
22.03.2023,207821,new,control,0
22.03.2023,210421,new,control,0
22.03.2023,210923,old,control,0
22.03.2023,210487,old,control,0
22.03.2023,203668,new,treatment,0
22.03.2023,210339,old,control,0
22.03.2023,210540,old,treatment,0
22.03.2023,207669,new,control,0
22.03.2023,205154,old,treatment,0
22.03.2023,205403,old,control,1
22.03.2023,210415,old,control,0
22.03.2023,202044,new,treatment,0
22.03.2023,203987,new,control,0
22.03.2023,200178,old,treatment,1
22.03.2023,209816,old,treatment,1
22.03.2023,208447,new,control,0
22.03.2023,201239,old,control,0
22.03.2023,210356,old,treatment,0
22.03.2023,206588,old,treatment,0
22.03.2023,205193,old,control,0
22.03.2023,200743,old,control,0
22.03.2023,205637,new,control,0
22.03.2023,210296,new,treatment,0
22.03.2023,202135,old,control,0
22.03.2023,204187,new,control,0
22.03.2023,200394,new,treatment,0
22.03.2023,207578,old,treatment,0
22.03.2023,200642,new,treatment,0
22.03.2023,203620,old,treatment,0
22.03.2023,203840,old,treatment,0
22.03.2023,207784,old,treatment,0
22.03.2023,206993,new,control,0
22.03.2023,200556,new,treatment,0
22.03.2023,204800,old,treatment,0
22.03.2023,203237,new,control,0
22.03.2023,205679,old,control,0
22.03.2023,210163,old,control,0
22.03.2023,203003,old,control,0
22.03.2023,201265,new,control,0
22.03.2023,207052,old,treatment,0
22.03.2023,210732,old,treatment,0
22.03.2023,200926,new,treatment,0
22.03.2023,204288,old,treatment,1
22.03.2023,202501,old,control,0
22.03.2023,209218,old,treatment,0
22.03.2023,203192,new,treatment,0
22.03.2023,207175,old,control,0
22.03.2023,204421,old,control,0
22.03.2023,202792,old,treatment,0
22.03.2023,201906,old,treatment,0
22.03.2023,204490,new,treatment,0
22.03.2023,202229,old,control,0
22.03.2023,202986,old,treatment,0
22.03.2023,208753,old,control,0
22.03.2023,204359,old,control,0
22.03.2023,200632,new,treatment,0
22.03.2023,205911,old,control,0
22.03.2023,200954,new,treatment,0
22.03.2023,202089,old,control,0
22.03.2023,204523,new,control,0
22.03.2023,209909,old,control,1
22.03.2023,204286,old,treatment,1
22.03.2023,206056,old,treatment,0
22.03.2023,206439,old,control,0
22.03.2023,200238,old,treatment,0
22.03.2023,203972,new,treatment,0
22.03.2023,205654,new,treatment,0
22.03.2023,205275,old,control,0
22.03.2023,206835,old,control,0
22.03.2023,201567,old,control,0
22.03.2023,208335,old,control,0
22.03.2023,207142,old,treatment,0
22.03.2023,204513,old,control,1
22.03.2023,200068,old,treatment,0
22.03.2023,202058,old,treatment,0
22.03.2023,208717,new,control,0
22.03.2023,203137,old,control,0
22.03.2023,204034,new,treatment,0
22.03.2023,207228,old,treatment,0
22.03.2023,201182,old,treatment,0
22.03.2023,210548,new,treatment,0
22.03.2023,207670,old,treatment,0
22.03.2023,206750,old,treatment,0
22.03.2023,206545,new,control,0
22.03.2023,206491,old,control,0
22.03.2023,207700,old,treatment,0
22.03.2023,207101,old,control,0
22.03.2023,207754,new,treatment,0
22.03.2023,203207,new,control,0
22.03.2023,206847,new,control,0
22.03.2023,201852,new,treatment,0
22.03.2023,209694,old,treatment,0
22.03.2023,207780,old,treatment,0
22.03.2023,204043,new,control,0
22.03.2023,208636,old,treatment,0
22.03.2023,208278,new,treatment,0
22.03.2023,204542,new,treatment,0
22.03.2023,209165,old,control,0
22.03.2023,204504,new,treatment,0
22.03.2023,200429,old,control,1
22.03.2023,206185,old,control,0
22.03.2023,204962,old,treatment,0
22.03.2023,208569,new,control,0
22.03.2023,209766,old,treatment,0
22.03.2023,200780,old,treatment,0
22.03.2023,200039,old,control,0
22.03.2023,200310,old,treatment,0
22.03.2023,201376,old,treatment,0
22.03.2023,206168,old,treatment,0
22.03.2023,202315,new,control,0
22.03.2023,202155,old,control,0
22.03.2023,203384,new,treatment,0
22.03.2023,203333,old,control,0
22.03.2023,205266,old,treatment,0
22.03.2023,202575,new,control,0
22.03.2023,210688,old,treatment,0
22.03.2023,200727,new,control,0
22.03.2023,208944,old,treatment,0
22.03.2023,209192,new,treatment,0
22.03.2023,201484,old,treatment,0
22.03.2023,209430,old,treatment,0
22.03.2023,207115,new,control,0
22.03.2023,203268,old,treatment,1
22.03.2023,203267,old,control,0
22.03.2023,209601,old,control,0
22.03.2023,209500,old,treatment,0
22.03.2023,207479,old,control,0
22.03.2023,203746,new,treatment,0
22.03.2023,202247,new,control,0
22.03.2023,209263,old,control,0
22.03.2023,202464,old,treatment,0
22.03.2023,206726,new,treatment,1
22.03.2023,208718,old,treatment,1
22.03.2023,204980,old,treatment,0
22.03.2023,202833,new,control,0
23.03.2023,201314,old,treatment,0
23.03.2023,208607,old,control,0
23.03.2023,200929,new,control,0
23.03.2023,200970,old,treatment,0
23.03.2023,204600,new,treatment,0
23.03.2023,210758,old,treatment,0
23.03.2023,206767,old,control,0
23.03.2023,209477,old,control,0
23.03.2023,202555,old,control,0
23.03.2023,204227,old,control,0
23.03.2023,201690,old,treatment,0
23.03.2023,204315,old,control,0
23.03.2023,201444,old,treatment,0
23.03.2023,209250,new,treatment,0
23.03.2023,204524,old,treatment,0
23.03.2023,207991,old,control,0
23.03.2023,210893,new,control,0
23.03.2023,202002,old,treatment,0
23.03.2023,205980,old,treatment,0
23.03.2023,205264,old,treatment,1
23.03.2023,205542,new,treatment,0
23.03.2023,205765,old,control,0
23.03.2023,201421,old,control,0
23.03.2023,206092,new,treatment,1
23.03.2023,201420,old,treatment,0
23.03.2023,202458,old,treatment,1
23.03.2023,210336,old,treatment,0
23.03.2023,204704,old,treatment,0
23.03.2023,203221,old,control,0
23.03.2023,201152,old,treatment,0
23.03.2023,205956,old,treatment,0
23.03.2023,207741,new,control,0
23.03.2023,210279,old,control,0
23.03.2023,208509,old,control,0
23.03.2023,204470,old,treatment,0
23.03.2023,203150,old,treatment,0
23.03.2023,207174,old,treatment,1
23.03.2023,201517,new,control,0
23.03.2023,201311,new,control,0
23.03.2023,206211,old,control,0
23.03.2023,203486,new,treatment,0
23.03.2023,203086,old,treatment,0
23.03.2023,200640,old,treatment,0
23.03.2023,210023,old,control,0
23.03.2023,203347,new,control,0
23.03.2023,210464,old,treatment,0
23.03.2023,205072,new,treatment,0
23.03.2023,200320,old,treatment,0
23.03.2023,202875,old,control,0
23.03.2023,203940,new,treatment,0
23.03.2023,204617,new,control,0
23.03.2023,210323,old,control,0
23.03.2023,201180,old,treatment,0
23.03.2023,209703,old,control,0
23.03.2023,206207,old,control,0
23.03.2023,203351,new,control,0
23.03.2023,207647,new,control,0
23.03.2023,204444,old,treatment,0
23.03.2023,210130,new,treatment,0
23.03.2023,201938,new,treatment,0
23.03.2023,207630,old,treatment,0
23.03.2023,200749,old,control,0
23.03.2023,206437,new,control,0
23.03.2023,205791,new,control,0
23.03.2023,205122,old,treatment,0
23.03.2023,207988,old,treatment,0
23.03.2023,209536,old,treatment,0
23.03.2023,203432,new,treatment,0
23.03.2023,209748,old,treatment,0
23.03.2023,202476,old,treatment,0
23.03.2023,200814,new,treatment,0
23.03.2023,200720,old,treatment,0
23.03.2023,201649,new,control,0
23.03.2023,205835,old,control,0
23.03.2023,210299,old,control,1
23.03.2023,208454,old,treatment,0
23.03.2023,205739,old,control,0
23.03.2023,200736,old,treatment,0
23.03.2023,205901,new,control,0
23.03.2023,209339,old,control,0
23.03.2023,200247,new,control,0
23.03.2023,207256,new,treatment,0
23.03.2023,205643,new,control,0
23.03.2023,210719,old,control,0
23.03.2023,203779,new,control,0
23.03.2023,202011,new,control,0
23.03.2023,209237,new,control,0
23.03.2023,202732,old,treatment,0
23.03.2023,210360,new,treatment,0
23.03.2023,204927,new,control,0
23.03.2023,202624,old,treatment,0
23.03.2023,203179,old,control,0
23.03.2023,201470,old,treatment,0
23.03.2023,205532,old,treatment,0
23.03.2023,207022,old,treatment,0
23.03.2023,209869,old,control,0
23.03.2023,207990,new,treatment,0
23.03.2023,200658,new,treatment,0
23.03.2023,206843,new,control,0
23.03.2023,210869,new,control,0
23.03.2023,200696,old,treatment,0
23.03.2023,205429,old,control,0
23.03.2023,203314,old,treatment,0
23.03.2023,207508,old,treatment,0
23.03.2023,201022,old,treatment,0
23.03.2023,205865,old,control,0
23.03.2023,208213,old,control,0
23.03.2023,200825,old,control,0
23.03.2023,206965,old,control,0
23.03.2023,209227,new,control,0
23.03.2023,207289,old,control,1
23.03.2023,208789,old,control,1
23.03.2023,200130,old,treatment,0
23.03.2023,210398,old,treatment,0
23.03.2023,209582,new,treatment,0
23.03.2023,202211,new,control,0
23.03.2023,209695,old,control,0
23.03.2023,202653,new,control,0
23.03.2023,200876,old,treatment,0
23.03.2023,203181,old,control,0
23.03.2023,204229,old,control,0
23.03.2023,208836,new,treatment,0
23.03.2023,206453,old,control,0
23.03.2023,203377,old,control,0
23.03.2023,208701,old,control,0
23.03.2023,203988,new,treatment,0
23.03.2023,201809,new,control,0
23.03.2023,206503,old,control,0
23.03.2023,205034,new,treatment,0
23.03.2023,203057,new,control,0
23.03.2023,200544,old,treatment,0
23.03.2023,206423,old,control,0
23.03.2023,204186,old,treatment,0
23.03.2023,201459,old,control,0
23.03.2023,208295,old,control,0
23.03.2023,202570,old,treatment,0
23.03.2023,209411,old,control,0
23.03.2023,202576,old,treatment,0
23.03.2023,207554,new,treatment,0
23.03.2023,210730,new,treatment,0
23.03.2023,209817,old,control,0
23.03.2023,209793,old,control,0
23.03.2023,200407,old,control,0
23.03.2023,206240,new,treatment,0
23.03.2023,208746,new,treatment,0
23.03.2023,208687,old,control,0
23.03.2023,200460,old,treatment,0
23.03.2023,209591,old,control,0
23.03.2023,210183,new,control,0
23.03.2023,204332,old,treatment,0
23.03.2023,208780,old,treatment,0
23.03.2023,210743,old,control,0
23.03.2023,209074,old,treatment,0
23.03.2023,206877,new,control,0
23.03.2023,201760,old,treatment,0
23.03.2023,204802,new,treatment,1
23.03.2023,207853,old,control,0
23.03.2023,202410,old,treatment,0
23.03.2023,202915,new,control,0
23.03.2023,209680,old,treatment,0
23.03.2023,210365,old,control,0
23.03.2023,205872,old,treatment,0
23.03.2023,200455,new,control,0
23.03.2023,206223,new,control,0
23.03.2023,208730,old,treatment,0
24.03.2023,200343,old,control,0
24.03.2023,203672,old,treatment,0
24.03.2023,206637,old,control,1
24.03.2023,207503,new,control,0
24.03.2023,204150,old,treatment,0
24.03.2023,210682,new,treatment,0
24.03.2023,205121,old,control,0
24.03.2023,208349,old,control,0
24.03.2023,207880,old,treatment,1
24.03.2023,209546,old,treatment,1
24.03.2023,205924,old,treatment,0
24.03.2023,208344,old,treatment,0
24.03.2023,205248,old,treatment,0
24.03.2023,210887,new,control,0
24.03.2023,205213,new,control,0
24.03.2023,203597,new,control,0
24.03.2023,208682,new,treatment,0
24.03.2023,208537,old,control,0
24.03.2023,208919,new,control,0
24.03.2023,202777,old,control,0
24.03.2023,206079,old,control,0
24.03.2023,210037,old,control,0
24.03.2023,210485,old,control,0
24.03.2023,204823,new,control,0
24.03.2023,203557,old,control,0
24.03.2023,200262,old,treatment,0
24.03.2023,205084,old,treatment,0
24.03.2023,200032,old,treatment,0
24.03.2023,201349,old,control,0
24.03.2023,207510,old,treatment,0
24.03.2023,203580,new,treatment,0
24.03.2023,205395,old,control,0
24.03.2023,204877,old,control,0
24.03.2023,206769,old,control,0
24.03.2023,201834,old,treatment,0
24.03.2023,200812,new,treatment,0
24.03.2023,210614,old,treatment,0
24.03.2023,205920,new,treatment,0
24.03.2023,201048,old,treatment,0
24.03.2023,207757,new,control,0
24.03.2023,202872,new,treatment,0
24.03.2023,205931,old,control,0
24.03.2023,201137,old,control,0
24.03.2023,206102,new,treatment,0
24.03.2023,207077,old,control,1
24.03.2023,206674,old,treatment,0
24.03.2023,208379,new,control,0
24.03.2023,204320,old,treatment,0
24.03.2023,209154,old,treatment,0
24.03.2023,209772,new,treatment,0
24.03.2023,210463,old,control,0
24.03.2023,206254,new,treatment,0
24.03.2023,208209,new,control,0
24.03.2023,205545,old,control,0
24.03.2023,207720,new,treatment,0
24.03.2023,204585,old,control,0
24.03.2023,208869,old,control,0
24.03.2023,209623,new,control,0
24.03.2023,204105,old,control,0
24.03.2023,200784,new,treatment,0
24.03.2023,206111,new,control,0
24.03.2023,209668,old,treatment,0
24.03.2023,210969,old,control,0
24.03.2023,200691,old,control,1
24.03.2023,208465,new,control,0
24.03.2023,200486,old,treatment,0
24.03.2023,200176,new,treatment,0
24.03.2023,209414,new,treatment,0
24.03.2023,204276,old,treatment,0
24.03.2023,200862,old,treatment,0
24.03.2023,209176,old,treatment,0
24.03.2023,203424,old,treatment,1
24.03.2023,206424,old,treatment,0
24.03.2023,204391,old,control,0
24.03.2023,207121,new,control,0
24.03.2023,201080,old,treatment,0
24.03.2023,200669,new,control,0
24.03.2023,200771,old,control,0
24.03.2023,202885,new,control,0
24.03.2023,200603,old,control,0
24.03.2023,205733,new,control,0
24.03.2023,201650,new,treatment,0
24.03.2023,208100,old,treatment,0
24.03.2023,209267,new,control,0
24.03.2023,210197,new,control,0
24.03.2023,200944,new,treatment,0
24.03.2023,206176,new,treatment,0
24.03.2023,201580,old,treatment,0
24.03.2023,209666,old,treatment,0
24.03.2023,201131,old,control,0
24.03.2023,203712,old,treatment,0
24.03.2023,207190,new,treatment,0
24.03.2023,207328,old,treatment,0
24.03.2023,205039,old,control,0
24.03.2023,201149,new,control,0
24.03.2023,206780,old,treatment,0
24.03.2023,208269,old,control,0
24.03.2023,209249,new,control,1
24.03.2023,206507,old,control,0
24.03.2023,201611,old,control,0
24.03.2023,207053,old,control,0
24.03.2023,206351,old,control,0
24.03.2023,204305,old,control,0
24.03.2023,206109,new,control,0
24.03.2023,205763,old,control,0
24.03.2023,201925,new,control,0
24.03.2023,205659,new,control,0
24.03.2023,200547,old,control,0
24.03.2023,205263,old,control,0
24.03.2023,200616,old,treatment,0
24.03.2023,204967,old,control,0
24.03.2023,210659,old,control,0
24.03.2023,208683,old,control,0
24.03.2023,202314,new,treatment,1
24.03.2023,208342,old,treatment,0
24.03.2023,208087,new,control,0
24.03.2023,200153,old,control,0
24.03.2023,210683,old,control,0
24.03.2023,204720,old,treatment,0
24.03.2023,201679,new,control,0
24.03.2023,205721,new,control,0
24.03.2023,201787,new,control,0
24.03.2023,205512,old,treatment,0
24.03.2023,206959,old,control,0
24.03.2023,210016,old,treatment,0
24.03.2023,202742,old,treatment,0
24.03.2023,203049,new,control,0
24.03.2023,203292,new,treatment,0
24.03.2023,205992,old,treatment,0
24.03.2023,200049,old,control,0
24.03.2023,210366,old,treatment,0
24.03.2023,209183,old,control,0
24.03.2023,207772,new,treatment,1
24.03.2023,205970,new,treatment,0
24.03.2023,208137,old,control,0
24.03.2023,207161,old,control,0
24.03.2023,206152,new,treatment,0
24.03.2023,207132,new,treatment,0
24.03.2023,208221,old,control,0
24.03.2023,203714,old,treatment,1
24.03.2023,206539,new,control,0
24.03.2023,210789,new,control,0
24.03.2023,205437,new,control,0
24.03.2023,202337,new,control,0
24.03.2023,200023,new,control,0
24.03.2023,206471,new,control,0
24.03.2023,204959,new,control,0
24.03.2023,201520,old,treatment,0
24.03.2023,206047,new,control,0
24.03.2023,204066,old,treatment,0
24.03.2023,200527,new,control,0
24.03.2023,205504,old,treatment,0
24.03.2023,203184,old,treatment,0
24.03.2023,206526,old,treatment,0
24.03.2023,207809,old,control,0
24.03.2023,201559,new,control,0
24.03.2023,205473,old,control,0
24.03.2023,210958,old,treatment,0
24.03.2023,210976,old,treatment,0
24.03.2023,200173,new,control,0
24.03.2023,203788,old,treatment,0
24.03.2023,206944,old,treatment,0
24.03.2023,200867,old,control,0
24.03.2023,203585,new,control,0
24.03.2023,202914,old,treatment,0
25.03.2023,204663,old,control,0
25.03.2023,203821,new,control,0
25.03.2023,202871,old,control,0
25.03.2023,205836,old,treatment,1
25.03.2023,200419,old,control,0
25.03.2023,210946,new,treatment,0
25.03.2023,201863,old,control,0
25.03.2023,208534,old,treatment,0
25.03.2023,209531,old,control,0
25.03.2023,209750,new,treatment,1
